Name,Life Expectancy
"DeKalb County, Alabama",75.02142857142856
"DeKalb County, Georgia",77.7388888888889
"DeKalb County, Illinois",80.22631578947369
"DeKalb County, Indiana",77.97777777777777
"DeKalb County, Missouri",79.15
"DeKalb County, Tennessee",73.325
"DeSoto County, Florida",77.97777777777779
"DeSoto County, Mississippi",76.73030303030303
"DeWitt County, Texas",78.16
"Deaf Smith County, Texas",78.35
"Dearborn County, Indiana",78.52000000000001
"Decatur County, Georgia",74.35714285714286
"Decatur County, Indiana",79.31666666666668
"Decatur County, Iowa",78.73333333333333
"Decatur County, Kansas",78.1
"Decatur County, Tennessee",76.3
"Deer Lodge County, Montana",76.53333333333333
"Defiance County, Ohio",77.76666666666667
"Del Norte County, California",76.48571428571428
"Delaware County, Indiana",75.45833333333334
"Delaware County, Iowa",78.69999999999999
"Delaware County, New York",81.43846153846154
"Delaware County, Ohio",79.83529411764708
"Delaware County, Oklahoma",75.72222222222223
"Delaware County, Pennsylvania",77.65971223021579
"Delta County, Colorado",78.88571428571429
"Delta County, Michigan",79.87272727272726
"Delta County, Texas",75.1
"Denali Borough, Alaska",
"Dent County, Missouri",75.4
"Denton County, Texas",79.58888888888886
"Denver County, Colorado",78.5230769230769
"Des Moines County, Iowa",78.48181818181818
"Deschutes County, Oregon",79.91363636363636
"Desha County, Arkansas",75.08000000000001
"Deuel County, Nebraska",82.8
"Deuel County, South Dakota",83.55
"Dewey County, Oklahoma",78.2
"Dewey County, South Dakota",78.80000000000001
"Dickens County, Texas",79.9
"Dickenson County, Virginia",73.6
"Dickey County, North Dakota",80.93333333333334
"Dickinson County, Iowa",79.94
"Dickinson County, Kansas",77.98333333333333
"Dickinson County, Michigan",79.9
"Dickson County, Tennessee",75.76
"Dillingham Census Area, Alaska",83.25
"Dillon County, South Carolina",75.05
"Dimmit County, Texas",78.4
"Dinwiddie County, Virginia",76.03999999999999
"District of Columbia, District of Columbia",76.40787878787886
"Divide County, North Dakota",85.1
"Dixie County, Florida",76.39999999999999
"Dixon County, Nebraska",80.55
"Doddridge County, West Virginia",80.1
"Dodge County, Georgia",75.60000000000001
"Dodge County, Minnesota",81.68
"Dodge County, Nebraska",78.42222222222222
"Dodge County, Wisconsin",78.92777777777778
"Dolores County, Colorado",76.8
"Dona Ana County, New Mexico",79.48205128205126
"Doniphan County, Kansas",80.39999999999999
"Donley County, Texas",79.1
"Dooly County, Georgia",79.93333333333332
"Door County, Wisconsin",78.9
"Dorchester County, Maryland",77.61111111111111
"Dorchester County, South Carolina",78.00434782608696
"Dougherty County, Georgia",74.5076923076923
"Douglas County, Colorado",82.07647058823527
"Douglas County, Georgia",76.28500000000001
"Douglas County, Illinois",79.25999999999999
"Douglas County, Kansas",80.145
"Douglas County, Minnesota",81.73333333333333
"Douglas County, Missouri",74.8
"Douglas County, Nebraska",77.83241379310346
"Douglas County, Nevada",79.76666666666667
"Douglas County, Oregon",76.87272727272729
"Douglas County, South Dakota",82.7
"Douglas County, Washington",81.1
"Douglas County, Wisconsin",78.16
"Drew County, Arkansas",75.56
"DuPage County, Illinois",81.28994974874374
"Dubois County, Indiana",78.98571428571428
"Dubuque County, Iowa",79.00769230769232
"Duchesne County, Utah",80.7
"Dukes County, Massachusetts",81.275
"Dundy County, Nebraska",79.3
"Dunklin County, Missouri",73.17999999999999
"Dunn County, North Dakota",84.8
"Dunn County, Wisconsin",81.61428571428571
"Duplin County, North Carolina",79.5
"Durham County, North Carolina",78.5294117647059
"Dutchess County, New York",80.55675675675678
"Duval County, Florida",75.76826347305389
"Duval County, Texas",81.7
"Dyer County, Tennessee",75.48750000000001
"Eagle County, Colorado",82.4
"Early County, Georgia",74.02
"East Baton Rouge Parish, Louisiana",74.96543209876539
"East Carroll Parish, Louisiana",69.05
"East Feliciana Parish, Louisiana",76.0
"Eastland County, Texas",75.62
"Eaton County, Michigan",78.81111111111112
"Eau Claire County, Wisconsin",79.23846153846154
"Echols County, Georgia",74.55000000000001
"Ector County, Texas",75.10000000000001
"Eddy County, New Mexico",75.74999999999999
"Eddy County, North Dakota",72.2
"Edgar County, Illinois",76.76
"Edgecombe County, North Carolina",76.30714285714286
"Edgefield County, South Carolina",77.05
"Edmonson County, Kentucky",75.3
"Edmunds County, South Dakota",81.1
"Edwards County, Illinois",78.7
"Edwards County, Kansas",78.3
"Edwards County, Texas",80.5
"Effingham County, Georgia",76.24000000000001
"Effingham County, Illinois",77.6375
"El Dorado County, California",80.75945945945946
"El Paso County, Colorado",79.04196428571429
"El Paso County, Texas",78.50482758620693
"Elbert County, Colorado",80.51428571428572
"Elbert County, Georgia",73.69999999999999
"Elk County, Kansas",77.5
"Elk County, Pennsylvania",78.33333333333331
"Elkhart County, Indiana",78.63714285714286
"Elko County, Nevada",78.11428571428571
"Elliott County, Kentucky",76.1
"Ellis County, Kansas",79.10000000000001
"Ellis County, Oklahoma",79.35
"Ellis County, Texas",77.77000000000001
"Ellsworth County, Kansas",77.45
"Elmore County, Alabama",75.49230769230768
"Elmore County, Idaho",77.875
"Emanuel County, Georgia",73.10000000000001
"Emery County, Utah",81.86666666666666
"Emmet County, Iowa",77.8
"Emmet County, Michigan",80.07142857142857
"Emmons County, North Dakota",79.6
"Emporia city, Virginia",71.35
"Erath County, Texas",79.7125
"Erie County, New York",77.66696832579181
"Erie County, Ohio",76.5888888888889
"Erie County, Pennsylvania",77.30303030303034
"Escambia County, Alabama",73.525
"Escambia County, Florida",75.15373134328361
"Esmeralda County, Nevada",
"Essex County, Massachusetts",80.59182389937111
"Essex County, New Jersey",78.11300000000003
"Essex County, New York",81.03846153846153
"Essex County, Vermont",78.26666666666667
"Essex County, Virginia",78.0
"Estill County, Kentucky",71.35
"Etowah County, Alabama",72.52142857142857
"Eureka County, Nevada",81.4
"Evangeline Parish, Louisiana",75.2
"Evans County, Georgia",76.60000000000001
"Fairbanks North Star Borough, Alaska",78.10624999999999
"Fairfax County, Virginia",82.58761467889907
"Fairfax city, Virginia",82.6
"Fairfield County, Connecticut",81.4990147783251
"Fairfield County, Ohio",78.36785714285715
"Fairfield County, South Carolina",76.25
"Fall River County, South Dakota",76.75
"Fallon County, Montana",79.1
"Falls Church city, Virginia",83.8
"Falls County, Texas",76.43333333333332
"Fannin County, Georgia",75.825
"Fannin County, Texas",76.67777777777778
"Faribault County, Minnesota",81.2
"Faulk County, South Dakota",81.8
"Faulkner County, Arkansas",76.0086956521739
"Fauquier County, Virginia",79.26875
"Fayette County, Alabama",73.42
"Fayette County, Georgia",79.77499999999999
"Fayette County, Illinois",79.15
"Fayette County, Indiana",74.82857142857142
"Fayette County, Iowa",78.41428571428571
"Fayette County, Kentucky",77.5916666666667
"Fayette County, Ohio",74.98571428571428
"Fayette County, Pennsylvania",76.33714285714285
"Fayette County, Tennessee",76.06363636363635
"Fayette County, Texas",79.15714285714284
"Fayette County, West Virginia",76.41666666666667
"Fentress County, Tennessee",73.82499999999999
"Fergus County, Montana",79.55
"Ferry County, Washington",79.39999999999999
"Fillmore County, Minnesota",82.53333333333333
"Fillmore County, Nebraska",77.4
"Finney County, Kansas",77.97999999999999
"Fisher County, Texas",77.85
"Flagler County, Florida",79.00526315789475
"Flathead County, Montana",79.89444444444446
"Fleming County, Kentucky",74.025
"Florence County, South Carolina",74.50625000000002
"Florence County, Wisconsin",79.75
"Floyd County, Georgia",75.765
"Floyd County, Indiana",76.18499999999999
"Floyd County, Iowa",79.7
"Floyd County, Kentucky",73.03
"Floyd County, Texas",77.8
"Floyd County, Virginia",78.06666666666666
"Fluvanna County, Virginia",80.0
"Foard County, Texas",82.2
"Fond du Lac County, Wisconsin",80.29411764705883
"Ford County, Illinois",77.72500000000001
"Ford County, Kansas",79.94285714285715
"Forest County, Pennsylvania",76.0
"Forest County, Wisconsin",77.675
"Forrest County, Mississippi",73.94375
"Forsyth County, Georgia",79.76249999999999
"Forsyth County, North Carolina",77.14545454545457
"Fort Bend County, Texas",80.34927536231883
"Foster County, North Dakota",80.4
"Fountain County, Indiana",77.12
"Franklin County, Alabama",73.36666666666667
"Franklin County, Arkansas",74.7
"Franklin County, Florida",75.375
"Franklin County, Georgia",74.44000000000001
"Franklin County, Idaho",80.6
"Franklin County, Illinois",75.3
"Franklin County, Indiana",78.76
"Franklin County, Iowa",81.30000000000001
"Franklin County, Kansas",77.14
"Franklin County, Kentucky",75.84545454545456
"Franklin County, Maine",78.17142857142856
"Franklin County, Massachusetts",80.87777777777778
"Franklin County, Mississippi",74.69999999999999
"Franklin County, Missouri",77.09411764705882
"Franklin County, Nebraska",80.55
"Franklin County, New York",79.28571428571429
"Franklin County, North Carolina",77.05833333333334
"Franklin County, Ohio",76.2471074380165
"Franklin County, Pennsylvania",80.05555555555556
"Franklin County, Tennessee",75.24999999999999
"Franklin County, Texas",76.46666666666665
"Franklin County, Vermont",78.99
"Franklin County, Virginia",76.81
"Franklin County, Washington",80.39166666666667
"Franklin Parish, Louisiana",73.73333333333333
"Franklin city, Virginia",74.5
"Frederick County, Maryland",80.0396551724138
"Frederick County, Virginia",78.53846153846153
"Fredericksburg city, Virginia",78.96
"Freeborn County, Minnesota",81.60999999999999
"Freestone County, Texas",76.11428571428571
"Fremont County, Colorado",76.13636363636364
"Fremont County, Idaho",79.1
"Fremont County, Iowa",77.5
"Fremont County, Wyoming",78.9
"Fresno County, California",78.38848167539267
"Frio County, Texas",76.93333333333334
"Frontier County, Nebraska",86.2
"Fulton County, Arkansas",76.6
"Fulton County, Georgia",77.36481481481478
"Fulton County, Illinois",77.75454545454546
"Fulton County, Indiana",76.8
"Fulton County, Kentucky",73.85
"Fulton County, New York",79.52666666666666
"Fulton County, Ohio",78.72222222222223
"Fulton County, Pennsylvania",76.96666666666668
"Furnas County, Nebraska",78.8
"Gadsden County, Florida",75.62222222222222
"Gage County, Nebraska",77.55714285714286
"Gaines County, Texas",78.4
"Galax city, Virginia",75.15
"Gallatin County, Illinois",73.69999999999999
"Gallatin County, Kentucky",73.0
"Gallatin County, Montana",80.91578947368421
"Gallia County, Ohio",73.92857142857143
"Galveston County, Texas",76.84827586206896
"Garden County, Nebraska",78.4
"Garfield County, Colorado",81.27
"Garfield County, Montana",79.9
"Garfield County, Nebraska",76.7
"Garfield County, Oklahoma",76.275
"Garfield County, Utah",86.25
"Garfield County, Washington",82.5
"Garland County, Arkansas",74.28421052631579
"Garrard County, Kentucky",76.625
"Garrett County, Maryland",78.0142857142857
"Garvin County, Oklahoma",73.9
"Garza County, Texas",75.8
"Gasconade County, Missouri",76.775
"Gaston County, North Carolina",75.00172413793103
"Gates County, North Carolina",77.56666666666666
"Geary County, Kansas",76.95714285714287
"Geauga County, Ohio",80.50000000000001
"Gem County, Idaho",77.46666666666667
"Genesee County, Michigan",75.28571428571426
"Genesee County, New York",79.8142857142857
"Geneva County, Alabama",74.81666666666666
"Gentry County, Missouri",78.35
"George County, Mississippi",74.8
"Georgetown County, South Carolina",76.26428571428572
"Gibson County, Indiana",78.55714285714285
"Gibson County, Tennessee",74.41538461538461
"Gila County, Arizona",78.5076923076923
"Gilchrist County, Florida",77.36000000000001
"Giles County, Tennessee",74.8
"Giles County, Virginia",76.0
"Gillespie County, Texas",80.46000000000001
"Gilliam County, Oregon",80.5
"Gilmer County, Georgia",79.2
"Gilmer County, West Virginia",77.15
"Gilpin County, Colorado",81.8
"Glacier County, Montana",75.06666666666668
"Glades County, Florida",74.55
"Gladwin County, Michigan",76.39999999999999
"Glascock County, Georgia",77.0
"Glasscock County, Texas",81.2
"Glenn County, California",80.95
"Gloucester County, New Jersey",77.635
"Gloucester County, Virginia",77.73750000000001
"Glynn County, Georgia",77.23333333333333
"Gogebic County, Michigan",77.41428571428571
"Golden Valley County, Montana",
"Golden Valley County, North Dakota",80.9
"Goliad County, Texas",79.6
"Gonzales County, Texas",78.18333333333334
"Goochland County, Virginia",78.475
"Goodhue County, Minnesota",80.83000000000001
"Gooding County, Idaho",78.0
"Gordon County, Georgia",76.44444444444444
"Goshen County, Wyoming",81.2
"Gosper County, Nebraska",78.4
"Gove County, Kansas",80.0
"Grady County, Georgia",76.5
"Grady County, Oklahoma",77.06666666666666
"Grafton County, New Hampshire",81.67894736842106
"Graham County, Arizona",78.25555555555556
"Graham County, Kansas",78.30000000000001
"Graham County, North Carolina",75.23333333333333
"Grainger County, Tennessee",73.3
"Grand County, Colorado",80.53333333333335
"Grand County, Utah",77.1
"Grand Forks County, North Dakota",79.06
"Grand Isle County, Vermont",79.7
"Grand Traverse County, Michigan",79.9625
"Granite County, Montana",87.0
"Grant County, Arkansas",75.625
"Grant County, Indiana",75.1875
"Grant County, Kansas",79.1
"Grant County, Kentucky",74.55000000000001
"Grant County, Minnesota",84.9
"Grant County, Nebraska",
"Grant County, New Mexico",80.25
"Grant County, North Dakota",79.3
"Grant County, Oklahoma",76.65
"Grant County, Oregon",81.4
"Grant County, South Dakota",81.55000000000001
"Grant County, Washington",80.31875
"Grant County, West Virginia",77.0
"Grant County, Wisconsin",79.57272727272728
"Grant Parish, Louisiana",74.34
"Granville County, North Carolina",77.82727272727271
"Gratiot County, Michigan",78.11111111111111
"Graves County, Kentucky",76.6
"Gray County, Kansas",86.15
"Gray County, Texas",76.15714285714286
"Grays Harbor County, Washington",76.85
"Grayson County, Kentucky",73.9
"Grayson County, Texas",75.35000000000001
"Grayson County, Virginia",76.9
"Greeley County, Kansas",77.2
"Greeley County, Nebraska",79.9
"Green County, Kentucky",75.19999999999999
"Green County, Wisconsin",79.725
"Green Lake County, Wisconsin",78.7
"Greenbrier County, West Virginia",75.44285714285715
"Greene County, Alabama",75.45
"Greene County, Arkansas",75.60000000000001
"Greene County, Georgia",76.24
"Greene County, Illinois",76.92
"Greene County, Indiana",76.53333333333335
"Greene County, Iowa",78.425
"Greene County, Mississippi",73.05
"Greene County, Missouri",77.05689655172414
"Greene County, New York",80.39285714285714
"Greene County, North Carolina",77.07499999999999
"Greene County, Ohio",78.3
"Greene County, Pennsylvania",77.83333333333333
"Greene County, Tennessee",74.91538461538461
"Greene County, Virginia",80.5
"Greenlee County, Arizona",82.69999999999999
"Greensville County, Virginia",72.25
"Greenup County, Kentucky",75.9
"Greenville County, South Carolina",77.543119266055
"Greenwood County, Kansas",76.10000000000001
"Greenwood County, South Carolina",77.88571428571429
"Greer County, Oklahoma",78.6
"Gregg County, Texas",75.51666666666665
"Gregory County, South Dakota",76.6
"Grenada County, Mississippi",73.28
"Griggs County, North Dakota",80.0
"Grimes County, Texas",78.75
"Grundy County, Illinois",78.39999999999999
"Grundy County, Iowa",80.725
"Grundy County, Missouri",78.17500000000001
"Grundy County, Tennessee",74.04999999999998
"Guadalupe County, New Mexico",84.0
"Guadalupe County, Texas",79.04827586206896
"Guernsey County, Ohio",76.28999999999999
"Guilford County, North Carolina",78.17706422018351
"Gulf County, Florida",76.5
"Gunnison County, Colorado",80.66666666666667
"Guthrie County, Iowa",80.43333333333332
"Gwinnett County, Georgia",79.04020618556706
"Haakon County, South Dakota",81.9
"Habersham County, Georgia",78.27499999999999
"Haines Borough, Alaska",82.6
"Hale County, Alabama",75.48333333333333
"Hale County, Texas",77.82222222222222
"Halifax County, North Carolina",75.41818181818184
"Halifax County, Virginia",75.92222222222222
"Hall County, Georgia",78.11176470588236
"Hall County, Nebraska",79.49285714285715
"Hall County, Texas",75.7
"Hamblen County, Tennessee",74.43333333333332
"Hamilton County, Florida",75.10000000000001
"Hamilton County, Illinois",77.46666666666667
"Hamilton County, Indiana",81.04999999999997
"Hamilton County, Iowa",80.2
"Hamilton County, Kansas",78.2
"Hamilton County, Nebraska",80.36666666666667
"Hamilton County, New York",79.25
"Hamilton County, Ohio",76.135960591133
"Hamilton County, Tennessee",76.28108108108107
"Hamilton County, Texas",78.56666666666668
"Hamlin County, South Dakota",81.7
"Hampden County, Massachusetts",78.61089108910893
"Hampshire County, Massachusetts",81.62068965517241
"Hampshire County, West Virginia",78.14
"Hampton County, South Carolina",75.72
"Hampton city, Virginia",75.56551724137931
"Hancock County, Georgia",77.25
"Hancock County, Illinois",81.54285714285713
"Hancock County, Indiana",77.76
"Hancock County, Iowa",79.625
"Hancock County, Kentucky",77.60000000000001
"Hancock County, Maine",79.85
"Hancock County, Mississippi",76.27142857142857
"Hancock County, Ohio",78.60000000000001
"Hancock County, Tennessee",72.65
"Hancock County, West Virginia",75.6375
"Hand County, South Dakota",81.25
"Hanover County, Virginia",78.66363636363634
"Hansford County, Texas",78.8
"Hanson County, South Dakota",
"Haralson County, Georgia",73.22
"Hardee County, Florida",79.53333333333335
"Hardeman County, Tennessee",73.98333333333333
"Hardeman County, Texas",77.4
"Hardin County, Illinois",78.0
"Hardin County, Iowa",80.03333333333332
"Hardin County, Kentucky",76.44210526315791
"Hardin County, Ohio",77.60000000000001
"Hardin County, Tennessee",73.43333333333332
"Hardin County, Texas",76.16363636363636
"Harding County, New Mexico",
"Harding County, South Dakota",84.1
"Hardy County, West Virginia",78.49999999999999
"Harford County, Maryland",78.81176470588237
"Harlan County, Kentucky",73.10909090909091
"Harlan County, Nebraska",81.1
"Harmon County, Oklahoma",79.1
"Harnett County, North Carolina",76.73999999999998
"Harney County, Oregon",77.8
"Harper County, Kansas",75.63333333333333
"Harper County, Oklahoma",83.35
"Harris County, Georgia",80.97500000000001
"Harris County, Texas",77.9546875
"Harrison County, Indiana",78.06666666666666
"Harrison County, Iowa",77.16
"Harrison County, Kentucky",74.95
"Harrison County, Mississippi",74.145
"Harrison County, Missouri",77.13333333333334
"Harrison County, Ohio",77.35999999999999
"Harrison County, Texas",75.86666666666667
"Harrison County, West Virginia",74.55454545454546
"Harrisonburg city, Virginia",79.82499999999999
"Hart County, Georgia",77.02000000000001
"Hart County, Kentucky",74.24
"Hartford County, Connecticut",79.47914691943129
"Hartley County, Texas",83.5
"Harvey County, Kansas",79.73333333333333
"Haskell County, Kansas",88.6
"Haskell County, Oklahoma",79.1
"Haskell County, Texas",79.25
"Hawaii County, Hawaii",80.73030303030302
"Hawkins County, Tennessee",74.19166666666668
"Hayes County, Nebraska",77.9
"Hays County, Texas",78.84285714285713
"Haywood County, North Carolina",77.10714285714285
"Haywood County, Tennessee",74.16666666666667
"Heard County, Georgia",75.16666666666666
"Hemphill County, Texas",80.2
"Hempstead County, Arkansas",76.72
"Henderson County, Illinois",80.46666666666667
"Henderson County, Kentucky",74.97272727272728
"Henderson County, North Carolina",79.35000000000001
"Henderson County, Tennessee",73.23333333333333
"Henderson County, Texas",75.45333333333333
"Hendricks County, Indiana",79.58095238095238
"Hendry County, Florida",78.31666666666668
"Hennepin County, Minnesota",80.32043795620436
"Henrico County, Virginia",78.67966101694917
"Henry County, Alabama",75.81666666666666
"Henry County, Georgia",77.50869565217393
"Henry County, Illinois",78.75384615384615
"Henry County, Indiana",76.63846153846154
"Henry County, Iowa",79.75999999999999
"Henry County, Kentucky",75.63999999999999
"Henry County, Missouri",74.95
"Henry County, Ohio",80.3
"Henry County, Tennessee",73.36666666666666
"Henry County, Virginia",74.42857142857143
"Herkimer County, New York",79.58421052631577
"Hernando County, Florida",76.17499999999998
"Hertford County, North Carolina",76.17999999999999
"Hettinger County, North Dakota",77.0
"Hickman County, Kentucky",74.7
"Hickman County, Tennessee",74.16
"Hickory County, Missouri",82.19999999999999
"Hidalgo County, New Mexico",79.75
"Hidalgo County, Texas",80.34770642201839
"Highland County, Ohio",75.16666666666667
"Highland County, Virginia",77.6
"Highlands County, Florida",77.42608695652174
"Hill County, Montana",77.93333333333334
"Hill County, Texas",76.21000000000001
"Hillsborough County, Florida",77.53308270676695
"Hillsborough County, New Hampshire",79.05975609756098
"Hillsdale County, Michigan",77.63333333333334
"Hinds County, Mississippi",75.13333333333331
"Hinsdale County, Colorado",81.4
"Hitchcock County, Nebraska",78.8
"Hocking County, Ohio",77.24285714285715
"Hockley County, Texas",76.85714285714286
"Hodgeman County, Kansas",81.8
"Hoke County, North Carolina",76.65
"Holmes County, Florida",74.5
"Holmes County, Mississippi",73.62
"Holmes County, Ohio",83.0
"Holt County, Missouri",76.8
"Holt County, Nebraska",79.425
"Honolulu County, Hawaii",81.29411764705884
"Hood County, Texas",77.47
"Hood River County, Oregon",81.3
"Hooker County, Nebraska",
"Hoonah-Angoon Census Area, Alaska",79.3
"Hopewell city, Virginia",72.7
"Hopkins County, Kentucky",73.91666666666667
"Hopkins County, Texas",76.65555555555557
"Horry County, South Carolina",77.03432835820895
"Hot Spring County, Arkansas",73.41428571428571
"Hot Springs County, Wyoming",76.5
"Houghton County, Michigan",78.75999999999998
"Houston County, Alabama",75.9681818181818
"Houston County, Georgia",77.12272727272725
"Houston County, Minnesota",82.88
"Houston County, Tennessee",74.16666666666667
"Houston County, Texas",77.15714285714286
"Howard County, Arkansas",74.53333333333333
"Howard County, Indiana",75.98500000000001
"Howard County, Iowa",78.56666666666668
"Howard County, Maryland",81.70740740740742
"Howard County, Missouri",78.5
"Howard County, Nebraska",83.94999999999999
"Howard County, Texas",73.76
"Howell County, Missouri",75.63749999999999
"Hubbard County, Minnesota",82.17142857142856
"Hudson County, New Jersey",79.79403973509932
"Hudspeth County, Texas",77.2
"Huerfano County, Colorado",81.4
"Hughes County, Oklahoma",73.42
"Hughes County, South Dakota",79.85
"Humboldt County, California",78.19999999999997
"Humboldt County, Iowa",81.15
"Humboldt County, Nevada",77.9
"Humphreys County, Mississippi",77.06666666666668
"Humphreys County, Tennessee",75.14
"Hunt County, Texas",76.02105263157895
"Hunterdon County, New Jersey",82.604
"Huntingdon County, Pennsylvania",79.95833333333334
"Huntington County, Indiana",77.57777777777778
"Huron County, Michigan",77.86
"Huron County, Ohio",77.13076923076923
"Hutchinson County, South Dakota",80.53333333333333
"Hutchinson County, Texas",74.60000000000001
"Hyde County, North Carolina",78.7
"Hyde County, South Dakota",80.8
"Iberia Parish, Louisiana",75.11428571428571
"Iberville Parish, Louisiana",74.02857142857142
"Ida County, Iowa",79.3
"Idaho County, Idaho",79.825
"Imperial County, California",80.02413793103447
"Independence County, Arkansas",76.55714285714285
"Indian River County, Florida",79.6777777777778
"Indiana County, Pennsylvania",78.82000000000001
"Ingham County, Michigan",77.94590163934424
"Inyo County, California",80.76666666666667
"Ionia County, Michigan",78.53333333333332
"Iosco County, Michigan",76.05
"Iowa County, Iowa",79.85
"Iowa County, Wisconsin",80.7
"Iredell County, North Carolina",76.96499999999999
"Irion County, Texas",79.2
"Iron County, Michigan",81.35999999999999
"Iron County, Missouri",75.39999999999999
"Iron County, Utah",79.1857142857143
"Iron County, Wisconsin",80.13333333333334
"Iroquois County, Illinois",77.76666666666667
"Irwin County, Georgia",76.2
"Isabella County, Michigan",78.43076923076923
"Isanti County, Minnesota",80.91250000000001
"Island County, Washington",81.43684210526315
"Isle of Wight County, Virginia",77.45
"Issaquena County, Mississippi",72.2
"Itasca County, Minnesota",79.89090909090909
"Itawamba County, Mississippi",74.96000000000001
"Izard County, Arkansas",78.44999999999999
"Jack County, Texas",76.8
"Jackson County, Alabama",73.57272727272726
"Jackson County, Arkansas",74.42
"Jackson County, Colorado",78.7
"Jackson County, Florida",74.72727272727272
"Jackson County, Georgia",75.85454545454546
"Jackson County, Illinois",76.45
"Jackson County, Indiana",76.04999999999998
"Jackson County, Iowa",78.68333333333334
"Jackson County, Kansas",79.43333333333332
"Jackson County, Kentucky",72.66666666666667
"Jackson County, Michigan",77.11891891891891
"Jackson County, Minnesota",84.75
"Jackson County, Mississippi",75.12083333333334
"Jackson County, Missouri",75.77329545454549
"Jackson County, North Carolina",78.30000000000001
"Jackson County, Ohio",73.48571428571428
"Jackson County, Oklahoma",75.86250000000001
"Jackson County, Oregon",78.34
"Jackson County, South Dakota",80.2
"Jackson County, Tennessee",72.35
"Jackson County, Texas",78.73333333333333
"Jackson County, West Virginia",78.01666666666667
"Jackson County, Wisconsin",79.76
"Jackson Parish, Louisiana",75.28
"James City County, Virginia",81.13636363636364
"Jasper County, Georgia",75.36666666666666
"Jasper County, Illinois",78.63333333333334
"Jasper County, Indiana",77.16250000000001
"Jasper County, Iowa",79.04444444444445
"Jasper County, Mississippi",74.575
"Jasper County, Missouri",75.69999999999999
"Jasper County, South Carolina",75.85000000000001
"Jasper County, Texas",75.23750000000001
"Jay County, Indiana",76.47142857142858
"Jeff Davis County, Georgia",73.60000000000001
"Jeff Davis County, Texas",82.2
"Jefferson County, Alabama",74.16369426751592
"Jefferson County, Arkansas",73.21739130434784
"Jefferson County, Colorado",79.94049586776863
"Jefferson County, Florida",76.5
"Jefferson County, Georgia",75.39999999999999
"Jefferson County, Idaho",80.725
"Jefferson County, Illinois",75.98181818181818
"Jefferson County, Indiana",75.57142857142857
"Jefferson County, Iowa",80.3
"Jefferson County, Kansas",77.85
"Jefferson County, Kentucky",76.06153846153842
"Jefferson County, Mississippi",76.15
"Jefferson County, Missouri",76.46829268292683
"Jefferson County, Montana",79.80000000000001
"Jefferson County, Nebraska",76.33333333333333
"Jefferson County, New York",80.05909090909091
"Jefferson County, Ohio",74.17391304347827
"Jefferson County, Oklahoma",75.93333333333332
"Jefferson County, Oregon",78.0
"Jefferson County, Pennsylvania",77.74615384615385
"Jefferson County, Tennessee",75.52499999999999
"Jefferson County, Texas",74.95692307692309
"Jefferson County, Washington",81.37142857142855
"Jefferson County, West Virginia",77.93333333333334
"Jefferson County, Wisconsin",80.45263157894736
"Jefferson Davis County, Mississippi",74.46666666666667
"Jefferson Davis Parish, Louisiana",74.75714285714285
"Jefferson Parish, Louisiana",76.31355932203388
"Jenkins County, Georgia",73.75
"Jennings County, Indiana",77.66666666666667
"Jerauld County, South Dakota",80.5
"Jerome County, Idaho",78.46
"Jersey County, Illinois",77.08333333333333
"Jessamine County, Kentucky",76.9625
"Jewell County, Kansas",79.9
"Jim Hogg County, Texas",76.1
"Jim Wells County, Texas",76.62857142857145
"Jo Daviess County, Illinois",80.1
"Johnson County, Arkansas",77.31666666666666
"Johnson County, Georgia",76.2
"Johnson County, Illinois",77.43333333333334
"Johnson County, Indiana",77.68571428571428
"Johnson County, Iowa",82.14210526315792
"Johnson County, Kansas",80.71810344827583
"Johnson County, Kentucky",74.05
"Johnson County, Missouri",77.7
"Johnson County, Nebraska",78.69999999999999
"Johnson County, Tennessee",73.72
"Johnson County, Texas",76.98518518518516
"Johnson County, Wyoming",83.9
"Johnston County, North Carolina",77.16250000000001
"Johnston County, Oklahoma",78.73333333333333
"Jones County, Georgia",75.13333333333333
"Jones County, Iowa",80.84
"Jones County, Mississippi",75.26923076923077
"Jones County, North Carolina",77.10000000000001
"Jones County, South Dakota",
"Jones County, Texas",73.45
"Josephine County, Oregon",76.85625
"Juab County, Utah",79.05
"Judith Basin County, Montana",82.7
"Juneau City and Borough, Alaska",81.16666666666666
"Juneau County, Wisconsin",78.72857142857141
"Juniata County, Pennsylvania",79.38
"Kalamazoo County, Michigan",78.92692307692306
"Kalawao County, Hawaii",
"Kalkaska County, Michigan",76.74
"Kanabec County, Minnesota",80.225
"Kanawha County, West Virginia",75.03469387755106
"Kandiyohi County, Minnesota",81.425
"Kane County, Illinois",80.26124999999996
"Kane County, Utah",82.1
"Kankakee County, Illinois",77.4896551724138
"Karnes County, Texas",79.275
"Kauai County, Hawaii",84.46666666666667
"Kaufman County, Texas",76.43750000000001
"Kay County, Oklahoma",74.83636363636364
"Kearney County, Nebraska",78.3
"Kearny County, Kansas",78.4
"Keith County, Nebraska",77.06666666666666
"Kemper County, Mississippi",75.85
"Kenai Peninsula Borough, Alaska",80.16666666666667
"Kendall County, Illinois",79.89999999999999
"Kendall County, Texas",81.13333333333334
"Kenedy County, Texas",
"Kennebec County, Maine",77.82142857142857
"Kenosha County, Wisconsin",77.59354838709677
"Kent County, Delaware",76.8
"Kent County, Maryland",78.86
"Kent County, Michigan",79.6682926829268
